124.75	114.46875
123.25	116.59375
118.25	118.125
115.75	119.375
117.0	120.34375
117.0	120.625
111.0	118.875
112.75	117.46875
112.25	115.90625
112.25	114.53125
111.5	113.6875
112.0	113.21875
111.5	112.53125
112.0	111.90625
110.25	111.8125
110.5	111.53125
111.0	111.375
111.0	111.21875
111.0	111.15625
111.0	111.03125
110.0	110.84375
109.0	110.46875
110.25	110.46875
109.25	110.3125
109.75	110.15625
110.0	110.03125
109.5	109.84375
110.25	109.75
110.25	109.78125
110.25	109.9375
112.75	110.25
113.75	110.8125
114.25	111.375
115.25	112.03125
115.75	112.8125
115.25	113.4375
121.5	114.84375
120.25	116.09375
119.75	116.96875
120.0	117.75
120.25	118.5
123.0	119.46875
126.25	120.78125
118.75	121.21875
120.5	121.09375
122.25	121.34375
118.75	121.21875
118.0	120.96875
119.5	120.875
117.75	120.21875
123.0	119.8125
119.25	119.875
119.5	119.75
123.5	119.90625
120.75	120.15625
122.0	120.65625
121.0	120.84375
117.25	120.78125
117.0	120.03125
116.5	119.6875
113.75	118.96875
115.5	117.96875
115.5	117.3125
113.75	116.28125
117.0	115.78125
117.0	115.75
118.25	115.90625
123.5	116.78125
118.25	117.34375
116.75	117.5
117.0	117.6875
113.5	117.65625
122.75	118.375
126.25	119.53125
117.5	119.4375
123.0	119.375
126.25	120.375
124.5	121.34375
119.0	121.59375
126.0	123.15625
128.0	123.8125
119.5	122.96875
125.25	123.9375
124.75	124.15625
118.5	123.1875
119.25	122.53125
120.75	122.75
120.5	122.0625
120.75	121.15625
122.0	121.46875
118.25	120.59375
127.75	120.96875
126.0	121.90625
124.5	122.5625
124.75	123.0625
122.0	123.25
131.75	124.625
124.75	124.96875
131.75	126.65625
129.25	126.84375
121.25	126.25
120.25	125.71875
113.75	124.34375
104.75	121.26171875
139.75	120.8271484375
108.25	119.2021484375
109.75	117.8896484375
103.5	115.8016357421875
119.5	116.28036499023438
105.25	111.96786499023438
103.75	111.40536499023438
105.0	110.81161499023438
103.5	109.01290893554688
103.25	108.98165893554688
101.75	107.22520446777344
103.25	105.65625
100.25	103.25
103.0	102.96875
101.25	102.65625
102.25	102.3125
102.25	102.15625
102.25	102.03125
102.0	102.0625
101.0	101.78125
102.25	102.03125
101.5	101.84375
101.0	101.8125
101.25	101.6875
99.0	101.28125
101.0	101.125
101.25	101.03125
100.25	100.9375
101.25	100.8125
101.0	100.75
100.5	100.6875
101.0	100.65625
99.75	100.75
100.5	100.6875
100.75	100.625
101.5	100.78125
101.25	100.78125
101.0	100.78125
103.5	101.15625
108.5	102.09375
114.0	103.875
112.75	105.40625
116.0	107.3125
113.25	108.78125
117.75	110.84375
114.25	112.5
112.0	113.5625
111.75	113.96875
92.25	111.40234375
124.5	111.4404296875
114.5	111.4716796875
110.75	111.3154296875
105.5	110.5341796875
105.75	109.5068359375
106.0	111.2255859375
105.25	110.45654296875
104.0	109.53125
118.25	108.48046875
100.5	107.82421875
101.5	107.26171875
100.5	106.66796875
100.0	106.16796875
100.5	105.0390625
99.5	103.78515625
98.75	102.4375
98.75	100.0
98.25	99.71875
98.0	99.28125
97.5	98.90625
96.5	98.46875
97.0	98.03125
97.0	97.71875
97.5	97.5625
97.0	97.34375
98.25	97.34375
93.75	96.8125
97.0	96.75
111.5	98.4375
96.75	98.25
95.5	98.46875
96.25	98.375
96.5	98.34375
96.75	98.34375
97.0	98.375
96.75	98.375
96.75	96.53125
97.0	96.5625
98.75	96.96875
100.75	97.53125
101.5	98.15625
101.25	98.71875
102.75	99.4375
102.5	100.15625
104.75	101.15625
102.25	101.8125
101.0	102.09375
101.0	102.125
104.0	102.4375
106.5	103.09375
105.75	103.46875
103.0	103.53125
107.75	103.90625
108.75	104.71875
112.5	106.15625
89.75	105.01953125
114.0	105.95703125
111.0	105.591796875
103.75	105.291015625
99.75	106.541015625
99.5	104.728515625
100.0	103.98388671875
99.0	103.1142578125
97.5	102.05712890625
99.25	101.21875
98.0	99.59375
97.0	98.75
96.5	98.34375
97.0	98.03125
96.5	97.59375
96.5	97.28125
95.25	97.0
96.5	96.65625
96.25	96.4375
94.5	96.125
96.75	96.15625
95.5	95.96875
97.25	96.0625
96.0	96.0
96.75	96.1875
96.25	96.15625
95.75	96.09375
96.5	96.34375
96.25	96.28125
94.5	96.15625
97.5	96.1875
99.0	96.5625
98.5	96.78125
97.5	96.9375
98.25	97.25
97.25	97.34375
98.25	97.59375
99.25	98.1875
103.0	98.875
101.0	99.125
98.25	99.09375
99.5	99.34375
99.25	99.46875
99.25	99.71875
100.75	100.03125
100.0	100.125
98.5	99.5625
100.25	99.46875
103.0	100.0625
103.0	100.5
104.75	101.1875
104.0	101.78125
107.75	102.65625
109.25	103.8125
107.25	104.90625
111.5	106.3125
108.25	106.96875
114.75	108.4375
115.25	109.75
124.75	112.34375
126.25	114.65625
136.5	118.0625
121.5	119.84375
112.5	119.96875
126.5	122.25
125.0	123.53125
127.0	125.0
137.5	126.59375
135.5	127.75
124.25	126.21875
122.5	126.34375
121.0	127.40625
128.5	127.65625
127.0	127.90625
121.5	127.21875
119.25	124.9375
119.75	122.96875
128.75	123.53125
121.75	123.4375
121.5	123.5
127.0	123.3125
129.25	123.59375
137.25	125.5625
137.75	127.875
130.25	129.1875
125.0	128.71875
122.5	128.8125
113.0	127.75
117.25	126.53125
121.75	125.59375
125.25	124.09375
133.75	123.59375
141.0	124.9375
130.0	125.5625
120.25	125.28125
119.0	126.03125
128.5	127.4375
125.25	127.875
125.0	127.84375
132.5	127.6875
122.75	125.40625
120.0	124.15625
117.5	123.8125
116.5	123.5
115.75	121.90625
114.25	120.53125
115.75	119.375
123.5	118.25
121.0	118.03125
128.75	119.125
127.0	120.3125
127.75	121.71875
125.5	122.9375
130.5	124.96875
131.5	126.9375
122.0	126.75
120.5	126.6875
120.0	125.59375
112.75	123.8125
109.75	121.5625
115.5	120.3125
116.75	118.59375
123.0	117.53125
126.75	118.125
122.0	118.3125
127.0	119.1875
125.0	120.71875
135.25	123.90625
137.5	126.65625
129.0	128.1875
127.75	128.78125
125.75	128.65625
119.5	128.34375
116.0	126.96875
114.75	125.6875
117.25	123.4375
117.0	120.875
117.5	119.4375
125.5	119.15625
127.0	119.3125
127.75	120.34375
124.0	121.34375
124.5	122.5625
129.0	124.03125
127.0	125.28125
119.5	125.53125
122.0	125.09375
119.5	124.15625
115.0	122.5625
110.5	120.875
109.75	119.03125
109.25	116.5625
108.0	114.1875
107.0	112.625
106.25	110.65625
104.75	108.8125
119.0	108.9296875
100.5	107.9921875
100.75	107.2109375
100.75	106.5234375
100.0	105.9296875
98.75	104.671875
97.5	103.2578125
97.75	101.875
96.25	99.03125
96.0	98.46875
96.25	97.90625
95.5	97.25
96.75	96.84375
96.25	96.53125
97.25	96.5
111.0	98.15625
89.25	97.28125
98.5	97.59375
97.5	97.75
97.75	98.03125
98.75	98.28125
101.0	98.875
100.75	99.3125
102.0	98.1875
103.25	99.9375
104.75	100.71875
106.5	101.84375
106.25	102.90625
109.0	104.1875
113.25	105.71875
112.0	107.125
116.75	108.96875
111.75	110.03125
115.0	111.3125
115.25	112.40625
112.0	113.125
110.25	113.28125
103.5	112.0625
107.0	111.4375
109.0	110.46875
109.0	110.125
107.0	109.125
106.25	108.0
104.0	107.0
107.25	106.625
106.25	106.96875
110.0	107.34375
114.5	108.03125
121.75	109.625
125.0	111.875
113.0	112.71875
110.0	113.46875
108.25	113.59375
105.5	113.5
105.25	112.90625
104.75	111.6875
101.5	109.15625
103.75	106.5
104.0	105.375
104.0	104.625
101.75	103.8125
103.0	103.5
103.75	103.3125
102.5	103.03125
103.0	103.21875
101.75	102.96875
100.75	102.5625
101.25	102.21875
100.25	102.03125
99.0	101.53125
100.0	101.0625
100.0	100.75
100.25	100.40625
100.25	100.21875
99.5	100.0625
80.75	97.4765625
100.75	97.6953125
99.5	97.6328125
102.75	97.9765625
108.25	98.9765625
105.5	99.6328125
106.0	100.4453125
103.25	100.84375
103.75	103.71875
104.25	104.15625
104.25	104.75
105.5	105.09375
104.75	104.65625
103.0	104.34375
101.75	103.8125
101.5	103.59375
100.0	103.125
101.0	102.71875
119.75	104.29296875
107.75	105.26171875
113.0	106.76171875
124.75	109.515625
123.75	112.14453125
114.25	113.5859375
114.25	115.02734375
119.25	117.09375
118.0	116.875
111.0	117.28125
126.25	118.9375
123.5	118.78125
116.75	117.90625
111.5	117.5625
108.5	116.84375
112.0	115.9375
120.25	116.21875
122.5	117.65625
124.0	117.375
126.0	117.6875
130.5	119.40625
128.75	121.5625
125.75	123.71875
119.5	124.65625
118.75	124.46875
122.5	124.46875
130.75	125.3125
124.75	125.15625
123.0	124.21875
129.25	124.28125
121.5	123.75
121.0	123.9375
120.25	124.125
132.0	125.3125
132.0	125.46875
129.0	126.0
116.5	125.1875
127.25	124.9375
126.25	125.53125
105.0	124.19140625
123.5	123.12890625
118.25	121.41015625
116.5	119.84765625
112.75	119.37890625
121.75	118.69140625
129.25	119.06640625
126.75	119.21875
131.0	122.46875
140.25	124.5625
130.5	126.09375
124.0	127.03125
111.75	126.90625
127.75	127.65625
132.0	128.0
119.75	127.125
118.25	125.53125
116.75	122.59375
118.75	121.125
118.25	120.40625
113.0	120.5625
122.5	119.90625
132.25	119.9375
124.25	120.5
128.25	121.75
134.75	124.0
129.25	125.3125
122.75	125.875
117.75	126.46875
118.75	126.0
120.5	124.53125
124.5	124.5625
123.5	123.96875
122.5	122.4375
121.0	121.40625
121.25	121.21875
126.0	122.25
125.75	123.125
133.75	124.78125
130.25	125.5
131.0	126.4375
125.0	126.75
132.5	128.1875
131.0	129.40625
129.25	129.8125
141.25	131.75
130.25	131.3125
125.25	130.6875
116.0	128.8125
124.75	128.78125
123.25	127.625
120.0	126.25
117.5	124.78125
117.75	121.84375
120.5	120.625
130.25	121.25
125.25	122.40625
121.25	121.96875
115.0	120.9375
116.25	120.46875
117.0	120.40625
118.5	120.5
123.75	120.90625
134.0	121.375
135.0	122.59375
139.0	124.8125
128.25	126.46875
134.75	128.78125
131.25	130.5625
121.25	130.90625
146.5	133.75
128.25	133.03125
122.75	131.5
118.0	128.875
115.5	127.28125
113.5	124.625
117.25	122.875
117.25	122.375
116.25	118.59375
120.5	117.625
126.5	118.09375
125.25	119.0
126.0	120.3125
123.0	121.5
120.5	121.90625
127.5	123.1875
123.25	124.0625
119.0	123.875
117.0	122.6875
115.75	121.5
114.25	120.03125
111.75	118.625
111.75	117.53125
118.25	116.375
121.5	116.15625
114.25	115.5625
113.5	115.125
110.25	114.4375
112.5	114.21875
111.25	114.15625
107.0	113.5625
107.75	112.25
115.25	111.46875
124.0	112.6875
119.0	113.375
112.0	113.59375
109.25	113.1875
108.25	112.8125
103.5	112.375
104.0	111.90625
103.75	110.46875
105.0	108.09375
105.25	106.375
107.25	105.78125
108.5	105.6875
107.25	105.5625
106.75	105.96875
110.75	106.8125
108.25	107.375
104.25	107.28125
105.5	107.3125
109.75	107.625
108.25	107.59375
103.75	107.15625
106.5	107.125
110.25	107.0625
106.75	106.875
112.25	107.546875
102.25	106.96875
102.5	106.421875
101.75	105.78125
101.5	105.109375
98.0	104.0
101.5	103.328125
100.25	102.5
100.75	101.0625
99.0	100.65625
98.0	100.09375
97.75	99.59375
97.25	99.0625
99.0	99.1875
97.25	98.65625
98.75	98.46875
116.25	100.57421875
104.5	101.48046875
104.75	102.23046875
107.0	103.296875
107.0	104.36328125
103.75	105.0234375
104.75	105.80859375
107.75	106.96875
105.0	105.5625
105.0	105.625
102.0	105.28125
106.0	105.15625
103.75	104.75
103.5	104.71875
103.5	104.5625
102.0	103.84375
100.75	103.3125
102.5	103.0
105.25	103.40625
105.5	103.34375
104.25	103.40625
102.75	103.3125
102.5	103.1875
101.75	103.15625
99.75	103.03125
98.0	102.46875
99.0	101.6875
120.0	103.1796875
110.5	104.7421875
110.0	106.1171875
106.5	106.71875
108.75	107.6015625
105.0	108.015625
106.0	108.5546875
107.25	109.25
109.5	107.9375
108.25	107.65625
112.75	108.0
109.5	108.375
114.5	109.09375
115.25	110.375
110.0	110.875
114.25	111.75
111.0	112.1875
107.5	111.21875
110.0	111.21875
107.0	110.3125
109.0	109.96875
113.0	110.125
110.0	109.90625
115.25	110.34375
115.5	110.90625
113.5	111.65625
110.75	111.75
110.0	112.125
107.25	111.90625
105.5	110.96875
109.25	110.875
109.5	110.15625
106.5	109.03125
107.5	108.28125
109.0	108.0625
105.0	107.4375
106.5	107.34375
112.25	108.1875
112.5	108.59375
112.5	108.96875
117.0	110.28125
108.25	110.375
107.0	110.125
106.25	110.28125
105.75	110.1875
102.5	108.96875
104.75	108.0
106.25	107.21875
105.25	105.75
106.0	105.46875
106.25	105.375
107.75	105.5625
105.0	105.46875
104.75	105.75
104.0	105.65625
101.5	105.0625
102.75	104.75
103.0	104.375
103.75	104.0625
109.5	104.28125
107.0	104.53125
109.25	105.09375
105.5	105.28125
106.0	105.84375
104.75	106.09375
103.5	106.15625
103.5	106.125
101.25	105.09375
103.75	104.6875
101.5	103.71875
103.5	103.46875
103.75	103.1875
101.25	102.75
103.25	102.71875
103.75	102.75
102.25	102.875
104.0	102.90625
103.75	103.1875
102.0	103.0
102.0	102.78125
102.75	102.96875
101.0	102.6875
105.25	102.875
111.0	103.96875
106.75	104.3125
107.5	104.78125
107.5	105.46875
106.5	106.03125
102.75	106.03125
105.5	106.59375
107.5	106.875
104.25	106.03125
106.75	106.03125
107.25	106.0
104.75	105.65625
107.75	105.8125
114.0	107.21875
108.75	107.625
112.5	108.25
111.0	109.09375
106.25	109.03125
111.25	109.53125
127.75	112.40625
121.0	114.0625
124.0	115.3125
128.0	117.71875
123.75	119.125
126.75	121.09375
133.5	124.5
129.75	126.8125
120.25	125.875
123.75	126.21875
111.25	124.625
112.25	122.65625
112.0	121.1875
115.0	119.71875
110.75	116.875
117.5	115.34375
127.75	116.28125
114.5	115.125
117.5	115.90625
117.5	116.5625
115.0	116.9375
113.25	116.71875
111.75	116.84375
111.0	116.03125
107.25	113.46875
108.75	112.75
111.0	111.9375
107.25	110.65625
111.75	110.25
111.25	110.0
113.75	110.25
119.25	111.28125
133.75	114.59375
131.0	117.375
133.0	120.125
127.5	122.65625
134.25	125.46875
137.75	128.78125
128.0	130.5625
117.5	130.34375
109.0	127.25
110.0	124.625
111.0	121.875
106.75	119.28125
108.25	116.03125
108.25	112.34375
107.25	109.75
106.5	108.375
104.25	107.78125
106.0	107.28125
105.25	106.5625
104.75	106.3125
104.5	105.84375
104.5	105.375
103.25	104.875
103.5	104.5
102.75	104.3125
102.75	103.90625
102.0	103.5
100.5	102.96875
101.5	102.59375
101.75	102.25
99.75	101.8125
100.5	101.4375
101.5	101.28125
104.0	101.4375
103.5	101.625
103.5	102.0
102.0	102.0625
100.0	101.84375
102.25	102.15625
105.75	102.8125
106.0	103.375
106.75	103.71875
104.25	103.8125
105.5	104.0625
103.75	104.28125
101.5	104.46875
102.5	104.5
102.0	104.03125
100.75	103.375
99.0	102.40625
100.75	101.96875
100.25	101.3125
100.75	100.9375
100.25	100.78125
99.0	100.34375
101.0	100.21875
101.5	100.3125
100.75	100.53125
101.5	100.625
102.0	100.84375
102.5	101.0625
101.0	101.15625
102.0	101.53125
102.25	101.6875
101.5	101.6875
101.5	101.78125
100.5	101.65625
101.0	101.53125
100.5	101.28125
99.5	101.09375
100.25	100.875
100.0	100.59375
99.5	100.34375
100.25	100.1875
99.25	100.03125
99.25	99.8125
98.25	99.53125
98.25	99.375
99.0	99.21875
99.0	99.09375
98.0	98.90625
99.0	98.75
96.5	98.40625
98.0	98.25
99.0	98.34375
97.75	98.28125
96.75	98.0
98.75	97.96875
95.5	97.65625
98.0	97.53125
98.0	97.71875
97.0	97.59375
96.25	97.25
97.0	97.15625
96.5	97.125
97.25	96.9375
96.75	97.09375
97.25	97.0
97.75	96.96875
96.25	96.875
97.25	97.0
97.25	97.03125
97.25	97.125
98.25	97.25
97.5	97.34375
97.25	97.34375
97.25	97.28125
97.0	97.375
98.75	97.5625
97.75	97.625
98.5	97.78125
98.0	97.75
97.75	97.78125
98.25	97.90625
99.0	98.125
98.75	98.34375
102.0	98.75
99.5	98.96875
100.5	99.21875
99.25	99.375
100.0	99.65625
99.25	99.78125
100.5	99.96875
104.75	100.71875
101.5	100.65625
103.0	101.09375
102.25	101.3125
101.5	101.59375
100.25	101.625
103.75	102.1875
102.25	102.40625
102.75	102.15625
100.0	101.96875
101.0	101.71875
101.0	101.5625
100.5	101.4375
100.5	101.46875
101.0	101.125
99.5	100.78125
99.0	100.3125
99.25	100.21875
